dish_id,total_calories,total_mass,total_fat,total_carb,total_protein,ingredients
dish_1562704640,333.281311,275.0,14.807559,26.863106,22.06978,"beef: 51.924911g, salt: 0.394129g, olive oil: 1.224095g, shallots: 3.461661g, spinach (cooked): 1.73083g, onions: 1.73083g, squash: 87.792847g, vinegar: 0.086542g, bok choy: 1.73083g, millet: 6.923322g, cauliflower: 62.0g, cheese pizza: 56.0g"
dish_1563813395,371.862915,193.0,24.723194,16.471661,21.557278,"salt: 0.186962g, pepper: 0.04674g, brussels sprouts: 37.392376g, olive oil: 0.373924g, bacon: 38.0g, pineapple: 87.0g, sausage: 30.0g"
dish_1565981802,99.754425,152.0,5.596065,6.631088,8.817584,"carrot: 46.33395g, salt: 0.173752g, tofu: 105.0g, pepper: 0.028959g, olive oil: 0.463339g"
dish_1564170098,50.799999,67.0,3.459,5.166,0.641,"onions: 35.0g, olives: 32.0g"
dish_1558636902,38.950001,95.0,0.19,9.5,0.855,carrot: 95.0g
dish_1563898813,626.508484,382.0,47.430229,11.959503,37.696037,"olive oil: 7.951515g, mustard: 0.49697g, cucumbers: 9.939394g, bell peppers: 9.939394g, broccoli: 93.0g, salt: 0.248485g, garlic: 0.49697g, scrambled eggs: 210.0g, radishes: 7.951515g, bacon: 38.0g, vinegar: 3.975757g"
dish_1563910276,375.94339,241.0,15.709352,11.068739,43.652462,"olive oil: 1.31097g, onions: 3.49592g, salt: 0.43699g, lemon juice: 1.74796g, cilantro: 1.74796g, chili: 0.43699g, shallots: 5.24388g, salmon: 174.796005g, garlic: 5.24388g, ginger: 0.87398g, jalapenos: 1.74796g, brown rice: 34.959202g, spinach (raw): 8.7398g, lime: 0.218495g"
dish_1558640074,60.32,116.0,0.232,16.24,0.348,apple: 116.0g
dish_1563308323,27.059999,66.0,0.132,6.6,0.594,carrot: 66.0g
dish_1558636928,16.02,89.0,0.178,3.471,0.801,cherry tomatoes: 89.0g
dish_1562872182,41.539997,296.0,0.626,6.886,4.984,"mushroom: 34.0g, bok choy: 262.0g"
dish_1565107211,523.634644,799.0,13.528048,49.041954,47.71722,"salsa: 75.0g, sweet potato: 115.121956g, scrambled eggs: 86.0g, olive oil: 2.878049g, egg whites: 358.0g, watermelon: 93.0g, grapes: 69.0g"
dish_1560802562,8.853207,5.0,0.49063,0.966137,0.247945,"olive oil: 0.438356g, lemon juice: 0.219178g, bulgur: 0.547945g, salt: 0.013699g, kale: 2.191781g, parsley: 0.054795g, chickpeas: 1.09589g, pepper: 0.438356g"
dish_1558722322,37.720001,92.0,0.184,9.2,0.828,carrot: 92.0g
dish_1562169729,25.530136,50.0,0.639729,4.433764,1.674047,"brussels sprouts: 49.200493g, salt: 0.246002g, pepper: 0.061501g, olive oil: 0.492005g"
dish_1566501258,12.0,30.0,0.03,2.7,0.33,onions: 30.0g
dish_1563811439,137.319992,289.0,0.578,7.279,22.276001,"cantaloupe: 72.0g, egg whites: 217.0g"
dish_1566419546,306.436981,177.0,11.235999,37.687,13.904,"caesar salad: 74.0g, cheese pizza: 103.0g"
dish_1557853229,195.929993,126.0,13.23,1.512,15.75,eggs: 126.0g
dish_1565811287,16.51,127.0,0.254,2.794,1.905,bok choy: 127.0g
dish_1559843690,61.740002,134.0,0.342,14.05,1.751,"strawberries: 77.0g, potatoes: 39.0g, broccoli: 18.0g"
dish_1562947409,103.190002,190.0,0.424,25.869999,1.184,"pineapple: 73.0g, berries: 117.0g"
dish_1563217993,279.708801,337.0,13.669605,15.832532,23.901834,"mangos: 7.43949g, pork: 75.095787g, garlic: 0.500639g, onions: 4.992368g, jalapenos: 0.743949g, lemon juice: 1.115924g, cucumbers: 7.43949g, olive oil: 2.161973g, mustard greens: 14.878981g, parsley: 0.250319g, tomatoes: 7.43949g, salt: 0.562173g, cherry tomatoes: 7.43949g, squash: 91.738594g, white rice: 10.012772g, zucchini: 5.006386g, arugula: 24.821665g, rosemary: 0.500639g, broccoli: 73.0g, cilantro: 0.743949g, lime: 1.115924g"
dish_1561580322,44.25,76.0,1.228,6.672,2.662,"caesar salad: 53.0g, wheat berry: 23.0g"
dish_1558550079,73.839996,142.0,0.284,19.879999,0.426,apple: 142.0g
dish_1561664013,280.443024,163.0,9.741618,8.592841,37.370922,"chicken: 90.999016g, garlic: 1.60058g, white rice: 4.582339g, pepper: 0.114558g, brown rice: 9.099901g, pork: 32.076374g, olive oil: 1.81998g, sugar: 3.436754g, lemon juice: 0.341246g, basil: 0.113749g, carrot: 9.099901g, bok choy: 4.582339g, chard: 2.274975g, parsley: 0.113749g, rosemary: 0.113749g, salt: 0.684112g, chive: 0.113749g, soy sauce: 1.832936g"
dish_1563480534,797.566895,576.0,33.881702,35.512001,81.875473,"garlic: 8.477633g, wine: 1.253699g, lemon juice: 2.407978g, onions: 11.08445g, jalapenos: 2.407978g, brown rice: 48.159565g, mushroom: 9.40274g, beef: 62.684933g, pasta: 50.147945g, cauliflower: 50.5g, shallots: 7.223935g, chili: 0.601995g, cilantro: 2.407978g, lime: 0.300997g, salt: 0.680351g, broccoli: 50.5g, sour cream: 2.507397g, olive oil: 2.276121g, thyme: 0.156712g, cream: 2.507397g, spinach (raw): 18.308384g, ginger: 1.203989g, salmon: 240.797821g"
dish_1558375506,73.839996,142.0,0.284,0.426,19.879999,deprecated: 142.0g
dish_1559838214,43.279999,8.0,3.36,0.112,2.96,bacon: 8.0g
dish_1566501153,1006.917969,419.0,83.761002,17.909,50.879002,"olives: 97.0g, carrot: 38.0g, spinach (raw): 25.0g, parmesan cheese: 34.0g, chicken: 112.0g, avocado: 63.0g, olive oil: 50.0g"
dish_1562689645,302.431702,169.0,22.386829,4.59483,20.00634,"bacon: 22.0g, olive oil: 0.902439g, scrambled eggs: 110.0g, broccoli: 36.097561g"
dish_1567625392,208.233475,171.0,14.530067,18.900763,4.826312,"bulgur: 11.311954g, parsley: 2.262391g, cranberries: 2.262391g, olive oil: 9.049563g, mustard greens: 33.93586g, shallots: 2.262391g, chard: 21.0g, kale: 21.0g, arugula: 22.623907g, lemon juice: 1.131195g, garlic: 0.565598g, avocado: 32.0g, apple: 11.311954g, salt: 0.282799g"
dish_1562613340,349.389069,189.0,23.076174,14.061036,22.696079,"apple: 8.912467g, steak: 80.254776g, arugula: 8.912467g, onions: 6.420382g, lemon juice: 4.100019g, olive oil: 7.129973g, garlic: 0.535032g, mustard greens: 44.562336g, cilantro: 0.267516g, salt: 0.35657g, pineapple: 2.675159g, white rice: 10.700637g, kale: 2.675159g, jalapenos: 0.267516g, vinegar: 0.535032g, goat cheese: 1.782493g, figs: 8.912467g"
dish_1561578461,522.154663,392.0,23.320644,36.607651,40.893784,"beef: 40.470886g, salt: 0.696817g, bell peppers: 1.829787g, olive oil: 0.916035g, cucumbers: 9.148936g, lettuce: 18.297873g, roasted potatoes: 69.0g, basil: 0.323114g, thyme: 0.201946g, garlic: 0.646229g, rosemary: 0.201946g, mushroom: 3.231143g, arugula: 1.615572g, pepper: 0.323114g, cauliflower: 55.0g, olives: 1.829787g, bok choy: 1.34903g, cheese pizza: 43.0g, white wine: 0.161557g, caesar salad: 46.0g, spinach (cooked): 1.34903g, butter: 0.646229g, lemon juice: 0.161557g, oregano: 0.201946g, millet: 5.396118g, vinaigrette: 3.659574g, cherry tomatoes: 4.574468g, shallots: 3.021173g, onions: 3.178817g, cream: 2.584915g, feta cheese: 1.829787g, vinegar: 0.067451g, wheat berry: 6.462287g, chicken: 64.622871g"
dish_1562010929,457.265839,405.0,27.095516,25.63044,29.310972,"pepper: 0.325243g, arugula: 55.159161g, vinegar: 1.846847g, chard: 9.84985g, pork: 97.572815g, cabbage: 13.009708g, parsley: 0.650485g, mustard: 0.615616g, salt: 0.768736g, garlic: 1.67034g, pineapple: 125.0g, jalapenos: 0.162621g, mayonnaise: 2.601942g, squash: 63.131935g, wheat berry: 13.009708g, blueberries: 3.93994g, olive oil: 9.161684g, pecans: 1.96997g, lemon juice: 1.300971g, carrot: 3.252427g"
dish_1566501324,65.269997,113.0,2.926,10.038,1.051,"onions: 30.0g, carrot: 57.0g, olives: 26.0g"
dish_1568404889,247.288361,219.0,4.835492,45.123398,6.240405,"olive oil: 2.293976g, vinegar: 4.587952g, radishes: 4.587952g, soy sauce: 1.146988g, carrot: 11.469879g, fried rice: 100.0g, mixed greens: 22.939758g, garlic: 0.860241g, green onions: 2.293976g, cabbage: 22.939758g, rice noodles: 45.879517g"
dish_1562946075,557.884033,297.0,41.737999,11.836,32.509998,"sausage: 104.0g, scrambled eggs: 120.0g, watermelon: 73.0g"
dish_1562184628,444.01001,121.0,32.879997,0.602,35.41,"bacon: 43.0g, steak: 78.0g"
dish_1558641108,96.62999,243.0,0.486,24.771,1.485,"cherry tomatoes: 69.0g, apple: 117.0g, carrot: 57.0g"
dish_1558640917,5.25,21.0,0.063,1.05,0.378,cauliflower: 21.0g
dish_1562872498,306.264984,320.0,9.317839,23.918306,35.153263,"fish: 16.366611g, carrot: 0.818331g, parsley: 0.474201g, garlic: 0.515117g, zucchini: 4.332841g, rosemary: 0.216642g, lemon juice: 0.433284g, couscous: 71.0g, spinach (raw): 2.16642g, squash: 4.332841g, jicama: 0.654665g, arugula: 0.818331g, chive: 0.040917g, salt: 0.149238g, lime: 0.490998g, thyme: 0.216642g, olive oil: 3.419634g, basil: 0.216642g, green beans: 37.049999g, sour cream: 0.818331g, nopales: 0.490998g, chicken: 86.656822g, wheat berry: 8.665682g, bok choy: 76.0g, corn: 3.273322g, pepper: 0.381493g"
dish_1568316041,149.125931,149.0,12.696175,4.53204,7.439879,"arugula: 54.016579g, chard: 9.645818g, vinegar: 1.808591g, tofu: 69.0g, olive oil: 7.716654g, pepper: 0.060286g, salt: 0.361718g, walnuts: 1.929163g, mustard: 0.602864g, blueberries: 3.858327g"
dish_1558459462,58.650002,85.0,0.17,15.3,0.595,grapes: 85.0g
dish_1565898544,181.954498,182.0,9.618723,8.612269,15.368443,"shallots: 1.740707g, cherry tomatoes: 62.0g, ginger: 0.290118g, onions: 1.160471g, lemon juice: 0.580236g, lime: 0.072529g, garlic: 1.740707g, cilantro: 0.580236g, salmon: 58.023571g, olives: 40.0g, jalapenos: 0.580236g, brown rice: 11.604714g, spinach (raw): 2.901179g, salt: 0.145059g, olive oil: 0.435177g, chili: 0.145059g"
dish_1563464670,384.175995,156.0,13.646,47.477001,18.148001,"cream cheese: 23.0g, bagels: 92.0g, cucumbers: 15.0g, mozzarella cheese: 26.0g"
dish_1558636582,530.551025,410.0,35.918999,45.948002,18.895,"cherry tomatoes: 89.0g, apple: 154.0g, cauliflower: 96.0g, almonds: 71.0g"
dish_1558723512,15.99,39.0,0.078,3.9,0.351,carrot: 39.0g
dish_1558381084,36.57,53.0,0.106,9.54,0.371,grapes: 53.0g
dish_1568401018,587.709961,447.0,12.476,7.196,106.168007,"broccoli: 71.0g, chicken: 334.0g, mixed greens: 42.0g"
dish_1560443537,237.639999,411.0,0.913,60.169998,2.651,"berries: 204.0g, pineapple: 113.0g, grapes: 94.0g"
dish_1566500988,21.33,63.0,0.176,4.7,1.067,"spinach (raw): 25.0g, carrot: 38.0g"
dish_1565379868,560.774963,434.0,22.945583,49.074287,38.934471,"bok choy: 18.997614g, pork: 132.983292g, vinegar: 5.166265g, soy sauce: 8.890612g, salt: 1.323263g, radishes: 5.166265g, pepper: 0.537171g, garlic: 5.718078g, white rice: 18.997614g, rice noodles: 51.662647g, cabbage: 25.831324g, sugar: 14.24821g, olive oil: 3.57882g, carrot: 112.48436g, mixed greens: 25.831324g, green onions: 2.583133g"
dish_1565119439,465.412231,189.0,19.563423,42.858475,27.351355,"vinegar: 0.085269g, millet: 6.821508g, bok choy: 1.705377g, beef: 51.161312g, cheese pizza: 122.0g, spinach (cooked): 1.705377g, shallots: 3.410754g, salt: 0.063952g, olive oil: 0.341075g, onions: 1.705377g"
dish_1564775147,327.810303,151.0,22.471354,5.23064,24.590466,"salmon: 92.92308g, arugula: 4.646154g, mayonnaise: 14.867692g, parsley: 0.929231g, kale: 4.646154g, shallots: 0.929231g, olive oil: 3.716923g, garlic: 0.929231g, pepper: 1.858461g, cherry tomatoes: 4.646154g, pickles: 0.929231g, salt: 0.232308g, lentils: 18.584616g, lemon juice: 0.929231g, chive: 0.232308g"
dish_1565640772,241.169998,191.0,5.148,2.862,43.658001,"chicken: 137.0g, mixed greens: 54.0g"
dish_1561737271,762.381958,520.0,45.844997,46.548996,40.999001,"sausage: 117.0g, hash browns: 60.0g, pineapple: 126.0g, broccoli: 72.0g, egg whites: 145.0g"
dish_1565640868,395.97998,406.0,13.601999,19.803999,49.051003,"olives: 77.0g, mixed greens: 54.0g, black beans: 43.0g, cucumbers: 95.0g, chicken: 137.0g"
dish_1558114937,13.72,49.0,0.196,2.597,1.078,mixed greens: 49.0g
dish_1558379182,323.736023,56.0,27.720001,12.712,12.544001,almonds: 56.0g
dish_1558725226,19.75,79.0,0.237,3.95,1.422,cauliflower: 79.0g
dish_1563389413,34.649998,99.0,0.396,6.93,2.376,broccoli: 99.0g
dish_1563826306,882.837463,312.0,48.949856,69.584892,44.391125,"garlic: 1.354446g, lime: 1.354446g, salt: 0.677223g, brownies: 51.0g, olive oil: 0.169306g, wheat berry: 20.316687g, steak: 101.583435g, pepperoni pizza: 122.0g, cauliflower: 13.544457g"
dish_1567538263,70.70092,56.0,4.997894,5.491088,1.873404,"arugula: 28.070175g, parsley: 0.561404g, olive oil: 4.491228g, lemon juice: 2.245614g, salt: 0.140351g, pears: 5.614035g, pepper: 3.368421g, garlic: 0.280702g, chickpeas: 11.22807g"
dish_1563305653,25.74,117.0,0.351,3.861,3.627,mushroom: 117.0g
dish_1559245589,25.562342,52.0,0.615221,5.129289,0.462009,"carrot: 51.263092g, salt: 0.192237g, pepper: 0.032039g, olive oil: 0.512631g"
dish_1566330399,265.190887,126.0,15.224232,3.739511,25.7404,"vinegar: 0.160356g, bok choy: 3.207127g, millet: 12.828508g, beef: 96.213806g, salt: 0.120267g, shallots: 6.414254g, spinach (cooked): 3.207127g, olive oil: 0.641425g, onions: 3.207127g"
dish_1561579673,221.304153,360.0,7.60451,22.447077,18.344212,"thyme: 0.136253g, basil: 0.218005g, mushroom: 2.180049g, pepper: 0.218005g, cauliflower: 126.0g, roasted potatoes: 37.0g, garlic: 0.43601g, lemon juice: 0.109002g, rosemary: 0.136253g, olive oil: 1.818363g, eggplant: 138.235291g, oregano: 0.136253g, arugula: 1.090024g, chicken: 43.600975g, shallots: 0.218005g, salt: 1.818363g, butter: 0.43601g, white wine: 0.109002g, cream: 1.744039g, wheat berry: 4.360097g"
dish_1565640365,720.890137,623.0,22.447601,54.556591,75.069046,"wheat berry: 17.905544g, olive oil: 0.671458g, thyme: 0.447639g, salt: 0.223819g, bell peppers: 54.0g, garlic: 1.790555g, cherry tomatoes: 248.952774g, chicken breast: 179.055435g, pepperoni pizza: 111.0g, parmesan cheese: 4.476386g, spinach (raw): 4.476386g"
dish_1566333324,608.104553,476.0,22.253439,60.083378,43.063965,"cheese pizza: 90.0g, spinach (cooked): 1.272669g, pepper: 0.296124g, olive oil: 3.193429g, onions: 3.552278g, cauliflower: 68.0g, caesar salad: 84.0g, garlic: 1.139804g, bok choy: 1.272669g, chicken: 45.592163g, beef: 38.180084g, shallots: 2.545339g, tomatoes: 5.69902g, bell peppers: 5.69902g, brussels sprouts: 65.928658g, vinegar: 0.063633g, spinach (raw): 2.279608g, jalapenos: 2.279608g, millet: 16.488718g, fried rice: 37.0g, salt: 1.517172g"
dish_1565378731,154.358154,207.0,4.243155,27.449049,4.422395,"wheat berry: 78.640778g, carrot: 124.214417g, salt: 0.465804g, pepper: 0.077634g, olive oil: 3.601367g"
dish_1558628956,9.044001,14.0,0.476,0.448,0.854,garden salad: 14.0g
dish_1558116090,30.940001,91.0,0.182,7.28,0.728,cantaloupe: 91.0g
dish_1559841091,163.423492,166.0,4.932,22.135,8.053,"blackberries: 53.0g, chicken apple sausage: 46.0g, sweet potato: 33.5g, yam: 33.5g"
dish_1568061145,187.053268,196.0,6.978137,23.153978,7.411788,"cheese pizza: 55.0g, olive oil: 1.390875g, squash: 139.08754g, salt: 0.521578g"
dish_1560973936,75.243256,44.0,5.829186,6.022747,1.078271,"salt: 0.114212g, pepper: 0.028553g, orange: 9.136924g, arugula: 22.84231g, pecans: 2.741077g, mustard: 0.228423g, raisins: 4.568462g, olive oil: 3.65477g, lime: 0.685269g"
dish_1567537422,109.319298,203.0,6.288338,12.18853,3.267302,"lettuce: 31.063831g, bell peppers: 3.106383g, broccoli: 64.390244g, olive oil: 1.609756g, cucumbers: 15.531916g, onions: 3.106383g, feta cheese: 3.106383g, cantaloupe: 64.0g, vinaigrette: 6.212766g, olives: 3.106383g, cherry tomatoes: 7.765958g"
dish_1561579576,78.00235,267.0,2.036824,14.455882,3.650353,"cauliflower: 126.0g, olive oil: 1.382353g, salt: 1.382353g, eggplant: 138.235291g"
dish_1562007817,444.121399,391.0,15.101501,51.505577,26.162634,"garlic: 5.632629g, shallots: 0.992545g, quinoa: 198.509048g, brussels sprouts: 23.616238g, thyme: 0.992545g, wheat berry: 6.699029g, cabbage: 6.699029g, lemon juice: 1.166176g, caesar salad: 65.0g, carrot: 1.674757g, pepper: 0.196996g, mayonnaise: 1.339806g, jalapenos: 0.083738g, arugula: 19.850904g, pork: 50.242718g, olive oil: 1.563659g, parsley: 4.305132g, salt: 2.435046g"
dish_1563827482,894.521667,621.0,55.955669,24.548782,77.380013,"caesar salad: 138.0g, garlic: 3.634592g, broccoli: 36.666668g, zucchini: 36.666668g, lime: 3.634592g, olive oil: 0.454324g, steak: 272.594391g, squash: 36.666668g, wheat berry: 54.518879g, salt: 1.817296g, cauliflower: 36.345921g"
dish_1562010315,671.106934,477.0,38.237114,19.743494,61.929153,"caesar salad: 120.0g, jalapenos: 0.34466g, pork: 206.796112g, pepper: 0.779111g, wheat berry: 27.572815g, mayonnaise: 5.514563g, brussels sprouts: 71.832718g, carrot: 6.893204g, garlic: 2.757282g, cabbage: 27.572815g, salt: 0.703824g, parsley: 1.378641g, lemon juice: 2.757282g, olive oil: 2.096968g"
dish_1566402160,458.716125,697.0,8.670679,41.691624,47.006603,"egg whites: 446.0g, watermelon: 80.0g, yam: 61.79245g, cantaloupe: 40.0g, sweet potato: 61.79245g, olive oil: 7.415094g"
dish_1562946106,578.963989,359.0,41.862,16.796,33.006001,"cantaloupe: 62.0g, watermelon: 73.0g, sausage: 104.0g, scrambled eggs: 120.0g"
dish_1562784266,131.804001,76.0,4.16,20.240002,4.884,"corn on the cob: 44.0g, pizza: 32.0g"
dish_1565798617,197.705719,311.0,7.669836,18.51827,14.063784,"lettuce: 14.227406g, pepper: 0.177843g, mixed greens: 21.341108g, olive oil: 6.861694g, egg whites: 115.0g, berries: 87.0g, onions: 2.845481g, cucumbers: 7.113703g, vinegar: 2.845481g, broccoli: 46.829269g, salt: 0.355685g, cherry tomatoes: 5.690962g, lime: 0.71137g"
dish_1564169254,161.75,201.0,6.802,20.425999,6.406,"sandwiches: 50.0g, watermelon: 151.0g"
dish_1562874282,427.879974,469.0,44.081676,21.052488,46.001808,"corn: 43.469723g, garlic: 1.086743g, chive: 0.543372g, caesar salad: 76.0g, nopales: 6.520459g, olive oil: 11.305687g, pepper: 4.346972g, green beans: 59.475002g, lime: 6.520459g, sour cream: 10.867431g, parsley: 0.543372g, salt: 0.543372g, jicama: 8.693945g, arugula: 10.867431g, fish: 217.348602g, carrot: 10.867431g"
dish_1560799407,220.901733,122.0,14.96129,10.166318,12.222573,"pork: 40.613026g, spinach (raw): 8.817892g, sunflower seeds: 3.527157g, white rice: 5.415071g, parsley: 0.135377g, lemon juice: 3.527157g, olive oil: 7.325067g, cranberries: 7.054313g, arugula: 1.353768g, raisins: 3.527157g, garlic: 0.270754g, carrot: 35.271568g, onions: 1.895275g, salt: 0.288136g, rosemary: 0.270754g, zucchini: 2.707535g"
dish_1558720289,20.0,80.0,0.24,4.0,1.44,cauliflower: 80.0g
dish_1558373492,888.22998,325.0,66.768997,42.290001,38.957001,"cantaloupe: 40.0g, almonds: 72.0g, sausage: 113.0g, grapes: 100.0g"
dish_1558630737,22.25,89.0,0.267,4.45,1.602,cauliflower: 89.0g
dish_1559581333,415.946747,234.0,30.925364,4.350251,27.957258,"olive oil: 5.597668g, vinegar: 2.798834g, bacon: 22.0g, eggs: 152.0g, cherry tomatoes: 5.597668g, lettuce: 13.994169g, lime: 0.699708g, salt: 0.349854g, mixed greens: 20.991253g, pepper: 0.174927g, onions: 2.798834g, cucumbers: 6.997085g"
dish_1563984771,582.809204,388.0,38.258389,17.855515,41.124001,"mixed greens: 43.225803g, granola: 10.806451g, raspberries: 4.32258g, blackberries: 4.32258g, chicken apple sausage: 172.0g, vinaigrette: 4.32258g, scrambled eggs: 149.0g"
dish_1568405499,562.269348,419.0,29.853746,26.507204,45.23914,"radishes: 1.812048g, pepper: 8.635255g, vinegar: 5.681329g, arugula: 6.908204g, cabbage: 9.060241g, brown rice: 34.541019g, mustard greens: 9.673203g, thyme: 0.215881g, tomatoes: 4.836602g, carrot: 4.53012g, salt: 0.673593g, salmon: 172.705093g, pineapple: 68.0g, spinach (raw): 38.692814g, cucumbers: 7.738562g, mustard: 0.48366g, olive oil: 15.20738g, rice noodles: 18.120481g, mixed greens: 9.060241g, garlic: 1.065249g, soy sauce: 0.453012g, green onions: 0.906024g"
dish_1563216659,190.057999,173.0,5.090516,4.554782,29.822712,"garlic: 0.895277g, cherry tomatoes: 4.476386g, chicken breast: 89.527718g, spinach (raw): 2.238193g, parmesan cheese: 2.238193g, wheat berry: 8.952772g, squash: 63.131935g, olive oil: 0.967048g, thyme: 0.223819g, salt: 0.348654g"
dish_1558723568,179.618988,356.0,1.848,42.959999,3.879,"cantaloupe: 67.0g, corn on the cob: 49.0g, carrot: 39.0g, cauliflower: 58.0g, apple: 143.0g"
dish_1561661500,374.775665,268.0,11.160464,42.275837,24.242857,"garlic: 2.74463g, salt: 0.548926g, soy sauce: 4.391408g, sugar: 8.23389g, cucumbers: 51.0g, pork: 76.849648g, pepper: 0.274463g, bok choy: 10.97852g, white rice: 112.978523g"
dish_1558026623,29.880001,83.0,0.083,7.47,0.415,honeydew melons: 83.0g
dish_1564170173,79.880005,176.0,3.677,11.610001,2.095,"bell peppers: 43.0g, onions: 35.0g, cherry tomatoes: 66.0g, olives: 32.0g"
dish_1560543557,87.869995,191.0,3.923,11.636001,3.353,"tomatoes: 95.0g, brown rice: 4.0g, olives: 15.0g, caesar salad: 77.0g"
dish_1558724992,456.699005,79.0,39.105,17.933001,17.696001,almonds: 79.0g
dish_1558373284,389.39801,113.0,30.849001,4.746,21.809,sausage: 113.0g
dish_1568405273,386.199768,288.0,21.990467,14.979709,32.076679,"tomatoes: 4.183007g, salmon: 102.121269g, vinegar: 3.346405g, cucumbers: 6.692811g, kale: 68.822807g, mustard: 0.418301g, thyme: 0.127652g, pepper: 5.106064g, salt: 0.464454g, brown rice: 20.424255g, parmesan cheese: 7.169043g, spinach (raw): 33.464054g, arugula: 4.084851g, mustard greens: 8.366014g, caesar dressing: 11.470469g, olive oil: 10.573419g, garlic: 0.627451g, croutons: 0.537678g"
