dish_id,background,vegetables | leafy_greens,vegetables | stem_vegetables,vegetables | non-starchy_roots,vegetables | other,fruits,protein | meat,protein | poultry,protein | seafood,protein | eggs,protein | beans/nuts,starches/grains | baked_goods,starches/grains | rice/grains/cereals,starches/grains | noodles/pasta,starches/grains | starchy_vegetables,starches/grains | other,soups/stews,herbs/spices,dairy,snacks,sweets/desserts,beverages,fats/oils/sauces,food_containers,dining_tools,other_food
dish_1561492703,166953,26045,0,162,3535,5,2472,6495,830,650,0,0,5961,0,37,0,0,18,0,0,0,0,0,50006,0,0
dish_1561493975,94099,48992,0,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,119868,0,0
dish_1561494001,94327,44701,0,308,19524,179,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,104109,0,0
dish_1561494032,94282,34293,21383,55,19052,1,0,859,0,0,0,0,0,0,287,0,0,0,223,0,0,0,0,92734,0,0
dish_1561567053,168477,0,0,0,0,12393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82299,0,0
dish_1561567086,168792,0,0,19027,0,12898,4,0,0,0,0,0,0,0,1284,0,0,0,0,0,0,0,0,61164,0,0
dish_1561574215,168009,45216,0,0,4493,0,80,329,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,44967,28,0
dish_1561574368,99053,25125,870,0,0,0,0,775,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,137274,0,0
dish_1561574394,99104,47280,0,0,2,0,0,1613,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,114603,0,0
dish_1561574428,99152,42249,24759,0,0,0,0,884,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,96019,0,0
dish_1561574456,99291,39680,24416,0,339,0,0,78,0,0,361,6,0,0,228,7098,0,0,6482,0,0,0,0,85190,0,0
dish_1561574479,99456,44138,23944,0,227,0,729,366,0,0,45,0,8115,0,175,4438,0,0,8142,0,0,0,1,73393,0,0
dish_1561574600,167242,0,0,0,28844,0,637,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66291,0,0
dish_1561574623,167286,0,0,0,31217,0,122,7089,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,57166,0,0
dish_1561574783,106333,31473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125363,0,0
dish_1561574815,105450,47792,0,0,5813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104114,0,0
dish_1561574848,105390,31691,0,0,10362,0,0,12134,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,103520,0,0
dish_1561574974,102052,0,14,0,30526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130577,0,0
dish_1561575033,99916,1814,0,0,22661,0,0,27177,46,0,0,0,59,0,0,0,0,0,0,0,0,0,0,111496,0,0
dish_1561575068,99991,43748,0,9,4585,3,118,16662,0,0,0,0,2395,0,0,0,0,0,0,0,0,0,0,95658,0,0
dish_1561575170,165111,0,40866,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,57180,0,0
dish_1561575192,165109,38850,5294,0,0,0,0,53,2,7507,0,0,0,0,0,0,0,0,0,0,0,0,1,46353,0,0
dish_1561575274,166625,88,0,0,0,0,20933,10,0,0,0,0,5323,0,0,0,0,0,0,0,0,0,0,70190,0,0
dish_1561575300,166433,6179,1490,0,10817,21,13201,242,0,0,1,0,10320,0,0,0,0,0,0,0,0,0,0,54465,0,0
dish_1561575327,166613,2890,0,0,20218,0,19588,931,0,0,0,0,5224,0,10374,91,0,131,15,0,0,0,0,37094,0,0
dish_1561575347,166444,2591,0,0,20322,20,12019,2819,0,0,0,0,4500,0,7793,9013,0,168,265,0,0,0,0,37215,0,0
dish_1561575410,98531,0,21063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143575,0,0
dish_1561575445,98478,0,16145,0,17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130896,0,0
dish_1561575474,98182,0,16324,0,27503,0,2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118868,0,0
dish_1561575506,98233,676,15099,0,18951,0,35187,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,94957,0,0
dish_1561575613,93448,50884,0,9,12,1218,16,0,0,0,69,0,0,0,0,0,0,0,42,0,0,0,0,117371,100,0
dish_1561575661,92226,58333,0,5,0,0,10305,433,0,0,177,0,5745,0,0,0,0,0,0,0,0,0,0,95945,0,0
dish_1561575688,92029,60437,284,915,5697,0,17851,5,0,0,1,0,316,0,4145,0,0,5,0,0,0,0,0,81484,0,0
dish_1561575908,165488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7737,0,0,4415,0,0,0,0,85529,0,0
dish_1561575951,165148,3685,4,0,0,0,0,3187,0,0,0,0,8272,0,0,10671,0,21,1938,0,0,0,0,70243,0,0
dish_1561575977,165338,3478,0,0,0,221,0,2846,0,0,0,0,8760,0,0,10598,0,18,10932,0,0,0,0,60978,0,0
dish_1561575996,165279,3558,0,0,7130,379,0,2572,0,0,7,0,8541,0,0,10310,0,3,12139,0,0,0,244,53007,0,0
dish_1561576026,165216,1991,0,0,9827,372,3,2515,0,0,0,0,6997,0,2733,9225,0,0,12208,0,0,0,11,52071,0,0
dish_1561576051,165453,2012,0,0,8280,1,69,4924,0,0,0,0,7362,0,1000,9429,0,0,13907,0,0,0,200,50532,0,0
dish_1561576074,165500,1545,0,0,21578,0,2177,5107,0,0,0,0,4529,0,146,11240,0,0,1769,0,0,0,4,49574,0,0
dish_1561576212,101836,0,0,92,0,0,319,3,0,0,0,0,0,0,19431,0,0,0,0,0,0,0,0,141488,0,0
dish_1561576257,101673,988,605,8,8752,0,185,3,0,0,0,0,0,0,19940,0,0,0,0,0,0,0,0,131015,0,0
dish_1561576295,100569,44601,149,1,10486,0,14,2367,0,0,0,0,0,0,15501,0,0,0,0,0,0,0,0,89481,0,0
dish_1561576320,100269,43445,996,10,10654,0,63,21805,0,0,0,0,0,0,15451,0,0,0,0,0,0,0,0,70476,0,0
dish_1561576449,101110,0,67655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94404,0,0
dish_1561576483,100993,535,68664,0,13,0,6335,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86359,0,0
dish_1561576590,100724,578,5494,0,19813,0,5,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,136429,0,0
dish_1561576618,100436,0,2592,0,41121,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118988,0,0
dish_1561576652,99771,0,33523,0,27678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,102196,0,0
dish_1561576680,99660,3036,39201,0,23034,0,37,11572,0,0,0,0,588,0,0,0,0,0,136,0,0,0,10,85895,0,0
dish_1561576707,99629,23584,32443,0,26268,0,115,11147,0,0,1,0,279,0,0,0,0,0,385,0,0,0,122,69196,0,0
dish_1561576737,102057,43880,33961,0,26066,0,1,10401,0,0,0,0,402,0,0,0,0,0,244,0,0,0,22,46135,0,0
dish_1561576767,96387,37146,33833,0,41510,4599,5,7685,1,0,0,0,97,0,27,0,0,0,2536,0,0,0,0,39343,0,0
dish_1561576794,97774,38280,32430,38,30243,4852,25700,4550,0,0,0,0,98,0,945,0,0,19,0,0,0,0,0,28239,1,0
dish_1561576887,167783,0,224,0,14572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80590,0,0
dish_1561576916,165755,39266,68,0,10346,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,47724,0,0
dish_1561576954,164597,38998,0,59,6561,0,0,19934,0,0,636,0,75,0,46,0,0,0,0,0,0,0,0,32263,0,0
dish_1561576978,164868,35813,0,5,7933,0,9160,17451,0,0,137,0,1565,0,0,0,0,0,0,0,0,0,0,26234,3,0
dish_1561577083,101794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9835,0,0,2685,0,0,0,0,148855,0,0
dish_1561577119,100540,0,0,39,0,0,0,54,0,0,280,0,0,0,0,10627,0,0,5905,0,0,0,0,145724,0,0
dish_1561577146,100514,16745,1,109,0,0,0,231,0,0,58,0,0,0,0,10518,0,0,3794,0,0,0,0,131199,0,0
dish_1561577177,100618,16311,0,689,49,213,0,0,0,0,100,0,0,0,9888,7571,0,0,6879,0,0,0,0,120851,0,0
dish_1561577198,100573,16334,0,546,5896,0,0,0,0,0,187,0,0,0,8859,9529,0,0,3992,0,0,0,0,117230,23,0
dish_1561577219,102863,17849,0,226,6020,135,0,3052,0,0,69,0,278,0,9204,10022,0,0,6673,0,0,0,0,106778,0,0
dish_1561577549,98696,160,0,0,0,0,0,36,0,0,0,0,0,0,0,14311,0,0,0,0,0,0,0,149966,0,0
dish_1561577573,98721,2088,0,0,2,0,66542,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,95804,0,0
dish_1561577598,98865,35986,0,62,4006,0,48640,2906,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,72694,0,0
dish_1561577678,102445,119,0,0,0,0,20621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139984,0,0
dish_1561577701,102967,123,30344,0,0,0,18750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110985,0,0
dish_1561577731,102303,15,32600,0,14348,0,18600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95303,0,0
dish_1561577848,100184,3970,0,0,0,0,0,41835,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117170,0,0
dish_1561577947,100959,56276,0,0,2785,0,87,34812,0,0,0,0,4,6177,0,0,0,0,0,0,0,0,0,62029,40,0
dish_1561578156,110015,0,0,0,30146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123008,0,0
dish_1561578188,98928,0,23825,0,28654,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111756,0,0
dish_1561578226,99203,35037,10673,0,34140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84116,0,0
dish_1561578344,96845,30124,0,0,2836,0,0,201,771,0,0,0,0,0,0,8547,0,0,0,0,0,0,0,123845,0,0
dish_1561578373,97500,50719,0,0,1791,0,0,1381,0,0,0,0,0,0,0,10869,0,0,1486,0,0,0,0,99423,0,0
dish_1561578394,97682,51474,0,0,1805,0,6299,5514,0,0,0,0,0,0,0,9513,0,0,2495,0,0,0,0,88387,0,0
dish_1561578417,97602,50820,14170,0,2731,0,10202,926,0,0,0,0,2,0,0,9323,0,0,3020,0,0,0,0,74373,0,0
dish_1561578441,97274,47256,6335,0,10034,0,11131,879,0,2989,0,0,0,0,5920,10504,0,0,3605,0,0,0,0,67242,0,0
dish_1561578461,97303,52117,10485,0,11635,0,9794,7599,0,0,0,0,0,31,1293,9218,0,0,4301,0,0,0,6,59387,0,0
dish_1561578570,108700,4389,0,0,0,0,7466,441,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,142095,0,0
dish_1561578603,108694,3838,0,0,93,0,7389,1156,0,0,0,0,0,0,5431,0,0,0,0,0,0,0,0,136553,15,0
dish_1561578623,108621,2939,26121,0,313,0,10849,0,0,0,0,0,0,0,1587,0,0,0,0,0,0,0,0,112728,11,0
dish_1561578676,108568,2664,24061,0,9868,0,10332,0,0,0,0,0,0,0,3070,0,0,0,0,0,0,0,0,104606,0,0
dish_1561578775,106303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25614,0,0,4113,0,0,0,0,127139,0,0
dish_1561578800,104111,26056,0,0,3,0,0,0,0,0,0,0,0,0,0,24614,0,0,4641,0,0,0,0,103744,0,0
dish_1561578839,101132,26299,12074,0,6881,425,0,0,0,0,0,0,0,0,0,24946,0,0,3885,0,0,0,264,87263,0,0
dish_1561578865,101167,22102,23729,0,9403,484,0,0,0,0,0,0,0,657,0,25616,0,0,3351,0,0,0,332,76328,0,0
dish_1561579505,99526,41,28033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135569,0,0
dish_1561579576,98984,0,16397,0,34382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113406,0,0
dish_1561579617,98770,0,18219,0,36058,0,0,0,0,0,0,0,0,0,3709,0,0,0,0,0,0,0,0,106413,0,0
dish_1561579673,98618,356,15985,0,37981,0,65,9497,0,0,0,0,54,0,4670,0,0,1,0,0,0,0,0,95942,0,0
dish_1561579706,98697,602,14288,0,40040,0,5518,10080,0,0,0,0,244,0,4750,0,0,1,0,0,0,0,0,88949,0,0
dish_1561579824,104140,1655,0,0,0,0,11706,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145661,0,0
dish_1561579845,104232,3159,0,0,6,0,11184,9684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134904,0,0
dish_1561579867,104074,3788,8,0,18489,0,11944,4420,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,120443,0,0
dish_1561579902,104141,42157,0,0,14593,0,8253,5142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88883,0,0
dish_1561579933,103530,72431,0,0,5935,0,7354,2419,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,71481,0,0
dish_1561580278,168826,25002,0,0,0,0,1,3302,418,0,0,0,16,0,0,0,0,0,0,0,0,0,0,65604,0,0
dish_1561580322,168874,16737,0,0,8,0,0,810,4586,0,0,0,12455,0,0,0,0,0,0,0,0,0,0,59699,0,0
dish_1561580370,168703,15671,0,0,3258,0,1778,7298,1985,0,0,0,0,11059,0,0,0,0,12,0,0,0,0,53405,0,0
dish_1561580406,167258,16371,2,0,2007,0,2226,14685,1201,0,0,0,424,4240,0,0,0,0,7796,0,0,0,0,46959,0,0
dish_1561580431,167166,14069,14,0,5264,505,3042,15002,179,0,0,0,11522,84,0,0,0,2,831,0,0,0,36,45453,0,0
dish_1561580552,98929,0,26351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137889,0,0
dish_1561580608,96097,0,24924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142148,0,0
dish_1561580628,96210,38171,24742,0,0,0,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101996,0,0
dish_1561580659,99184,29887,19758,0,1303,0,32513,2,0,0,58,0,12652,0,0,0,0,0,0,0,0,0,0,67812,0,0
dish_1561654326,98756,40156,0,0,0,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122147,0,0
dish_1561654346,98342,37193,11811,0,0,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113910,0,0
dish_1561654374,98176,31819,12788,0,71,1812,84,0,0,30404,0,0,16,0,0,0,0,0,0,0,0,0,0,87999,0,0
dish_1561654392,98200,38647,427,0,546,0,24966,9,0,24391,0,0,4460,0,0,0,0,0,0,0,0,0,0,71523,0,0
dish_1561654707,165253,2,0,0,0,3,0,0,0,30282,0,0,0,0,0,0,0,0,0,0,0,0,0,67629,0,0
dish_1561654732,164512,5,0,0,0,771,8246,0,0,28140,0,0,0,0,3067,0,0,0,0,0,0,0,0,58428,0,0
dish_1561654756,165119,0,8425,12,64,15,1757,0,0,29319,0,0,0,0,7358,0,0,0,0,0,0,0,0,51100,0,0
dish_1561661324,94091,36756,235,0,0,0,0,73,0,72,0,0,0,0,0,0,0,0,136,0,0,0,0,131806,0,0
dish_1561661347,94153,60161,0,0,0,0,0,18,233,0,0,0,31,0,0,0,0,0,16,0,0,0,0,108557,0,0
dish_1561661377,93818,63814,0,0,921,0,0,399,14708,0,0,0,2,0,0,0,0,0,0,0,0,0,0,89507,0,0
dish_1561661449,98766,1585,0,60,1214,0,19369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142175,0,0
dish_1561661479,98898,409,0,0,24706,0,16398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122758,0,0
dish_1561661500,99039,265,0,0,19988,0,18987,0,0,0,0,0,26912,0,0,0,0,0,0,0,0,0,0,97978,0,0
dish_1561661552,99255,4112,22371,0,8666,0,13838,29,0,0,0,0,27040,0,0,0,0,0,0,0,0,0,0,87858,0,0
dish_1561661806,166115,716,75,0,1257,0,9782,764,0,0,0,0,10121,0,1,0,0,20,0,0,0,0,0,74318,0,0
dish_1561661850,163978,1245,0,0,10,0,3360,2878,0,0,0,0,0,0,0,45299,0,0,9464,0,0,0,0,36935,0,0
dish_1561661972,109492,19553,22,0,0,0,0,0,0,0,95,0,3,0,0,0,0,0,0,0,0,0,0,134001,3,0
dish_1561662022,109592,74339,0,860,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76424,0,0
dish_1561662054,109254,68650,0,1349,1339,0,21205,3021,0,0,0,0,3369,0,0,0,0,0,0,0,0,0,0,54982,0,0
dish_1561662160,98791,34458,0,0,1976,0,4066,68,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,123799,0,0
dish_1561662190,99189,54481,0,0,0,0,774,1,0,0,0,0,10085,0,0,0,0,0,0,0,0,0,0,98639,0,0
dish_1561662216,99623,38444,0,0,27,0,24633,661,0,0,0,0,10003,0,0,0,0,0,0,0,0,0,0,89778,0,0
dish_1561662358,167337,0,0,0,0,0,0,0,0,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,83292,0,0
dish_1561662458,167638,13519,0,1678,1266,0,0,0,0,0,0,0,0,0,11158,0,0,0,0,0,0,0,0,67910,0,0
dish_1561662501,167353,12541,0,1086,1507,0,38,8315,0,0,2,0,22,0,11671,0,0,0,0,0,0,0,0,60634,0,0
dish_1561662532,167191,17943,52,1709,6817,0,13,4252,0,0,0,0,190,0,7718,0,0,26,0,0,0,0,0,57258,0,0
dish_1561662562,167483,13020,19,2930,8952,0,15656,0,0,0,0,0,0,0,7296,0,0,0,0,0,0,0,0,47813,0,0
dish_1561662814,98764,12848,0,1956,0,0,0,0,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0,149027,0,0
dish_1561662842,98040,12218,0,1686,40,0,5,20630,0,0,1,0,1116,0,0,0,0,0,0,0,0,0,0,129433,0,0
dish_1561662869,98213,12426,0,1689,41,0,12,20443,0,0,12,0,1154,0,3680,0,0,0,0,0,0,0,0,125499,0,0
dish_1561662926,98567,26187,29,488,2843,0,280,19601,0,0,0,0,2139,0,3441,0,0,0,0,0,0,0,0,109594,0,0
dish_1561662948,97951,33620,1142,1238,3072,0,30,19177,0,0,1,0,3136,0,2167,0,0,0,0,0,0,0,0,101635,0,0
dish_1561663035,99835,23,0,0,0,0,0,0,0,0,0,0,0,0,0,20919,0,0,10380,0,0,0,0,132012,0,0
dish_1561663068,100049,43679,0,44,913,1,0,0,0,0,0,0,0,0,0,24701,0,0,7506,0,0,0,46,86230,0,0
dish_1561663541,103663,0,0,0,0,0,0,3,0,0,0,0,26202,0,0,0,0,0,0,0,0,0,0,133301,0,0
dish_1561663580,103182,0,0,0,0,0,18,22567,0,0,4,0,24076,0,0,0,0,0,0,0,0,0,0,113322,0,0
dish_1561663606,102345,0,1,0,0,0,707,22661,0,0,5,0,23344,0,11423,0,0,0,0,0,0,0,0,102683,0,0
dish_1561663786,96933,0,4,23,38,0,0,0,0,0,0,0,0,0,6052,0,0,0,0,0,0,0,0,160119,0,0
dish_1561663817,97195,35988,48,19,3564,0,591,2,0,0,0,0,0,0,5826,0,0,0,0,0,0,0,0,119936,0,0
dish_1561663855,97269,31299,0,277,4080,0,2177,8299,0,0,0,0,0,0,5552,0,0,0,0,0,0,0,0,114216,0,0
dish_1561663891,97197,27783,0,125,11615,0,6517,6134,0,0,0,0,0,0,4836,0,0,0,0,0,0,0,0,108962,0,0
dish_1561663914,97024,46283,0,815,12312,0,6243,7976,0,0,0,0,62,0,1021,0,0,0,0,0,0,0,0,91310,123,0
dish_1561663990,103428,21,0,0,0,0,0,14083,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,145578,0,0
dish_1561664013,103996,68,0,0,0,0,11725,13664,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,133706,0,0
dish_1561664042,103684,49,0,0,16729,0,10439,13749,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,118452,0,0
dish_1561664061,103977,21083,63,0,16862,0,5334,13172,0,0,179,0,182,0,1,0,0,0,0,0,0,0,0,102316,0,0
dish_1561664977,99781,22944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140444,0,0
dish_1561665024,99998,65661,0,152,0,0,63,193,0,0,527,0,178,0,0,0,0,0,0,0,0,0,0,96397,0,0
dish_1561665065,99790,61176,0,162,37,42,0,25439,0,0,119,0,626,0,0,0,0,0,0,0,0,0,0,75778,0,0
dish_1561665378,96172,0,0,0,0,0,0,0,0,0,0,0,19,0,10335,0,0,0,0,0,0,0,0,156643,0,0
dish_1561665422,94553,8019,10,0,21,0,0,35215,0,0,0,0,113,0,9900,0,0,0,0,0,0,0,0,115338,0,0
dish_1561665452,95426,45496,0,138,1608,8,237,30518,0,0,0,0,41,0,1,90,0,0,9,0,0,0,0,89597,0,0
dish_1561665626,101029,0,0,0,0,1318,0,0,0,0,0,0,0,0,4084,0,0,0,0,0,0,0,0,156738,0,0
dish_1561665671,99351,0,0,0,0,19,4223,2349,3,0,0,3697,0,0,5803,979,0,0,361,0,0,0,0,146384,0,0
dish_1561665706,98735,4611,553,123,4442,0,4539,35,0,5,14274,3464,0,534,9049,3294,0,194,487,0,0,0,0,118830,0,0
dish_1561665747,99061,47081,0,604,844,468,7333,318,0,0,13714,411,902,0,10250,0,0,0,119,0,0,0,0,82064,0,0
dish_1561666619,167968,0,0,0,7550,0,2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85035,0,0
dish_1561666640,168239,0,0,0,0,19419,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75345,0,0
dish_1561666761,107221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13384,0,0,362,0,0,0,0,142202,0,0
dish_1561666794,105163,37923,0,0,0,0,0,0,0,110,0,0,0,0,0,13736,0,0,1,0,0,0,0,106236,0,0
dish_1561666821,100372,70878,0,254,1428,0,0,7,0,130,0,0,0,0,0,9649,0,0,1751,0,0,0,0,78700,0,0
dish_1561666849,102122,68829,164,520,1271,0,195,351,0,1647,0,0,0,25,9103,9049,0,0,1754,0,0,0,0,68139,0,0
dish_1561666875,106386,68318,1571,854,1139,3,2666,5540,0,543,0,0,0,0,7426,9724,0,0,189,0,0,0,0,58810,0,0
dish_1561666897,108370,69898,962,804,1256,7,5087,13571,0,34,0,0,0,0,8315,7511,0,0,78,0,0,0,0,47276,0,0
dish_1561666923,106190,80660,177,839,1343,0,3958,13740,0,0,0,0,0,0,9545,6063,0,0,6,0,0,0,0,40648,0,0
dish_1561667207,167794,0,0,0,401,0,1510,15903,0,0,0,0,5219,0,0,0,0,0,578,0,0,0,0,71764,0,0
dish_1561667238,167307,14717,0,0,32,0,1538,21091,28,791,0,1845,2654,0,230,0,0,0,470,0,0,0,106,52360,0,0
dish_1561667430,166359,0,0,0,17,0,33580,696,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,62492,0,0
dish_1561736715,100488,0,0,0,0,0,0,0,0,31318,0,0,0,0,0,0,0,0,0,0,0,0,0,131363,0,0
dish_1561736736,100172,0,0,0,0,0,35880,0,0,12378,0,0,0,0,0,0,0,0,29,0,0,0,0,114710,0,0
dish_1561737176,95245,0,0,0,0,0,17668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150256,0,0
dish_1561737200,95591,0,0,0,0,0,17168,0,0,30346,0,0,0,0,0,0,0,0,0,0,0,0,0,120064,0,0
dish_1561737223,95078,0,23915,0,0,0,17371,0,0,25143,0,0,0,0,0,0,0,0,0,0,0,0,0,101662,0,0
dish_1561737248,95569,0,20247,0,0,0,17614,0,0,37331,0,0,0,0,6404,0,0,0,0,0,0,0,0,86004,0,0
dish_1561737271,95158,1260,13917,0,37,7766,16641,0,0,17712,0,0,0,0,25542,0,0,0,0,0,0,0,0,85136,0,0
dish_1561737293,95360,2016,13577,814,25,37234,9409,0,0,14095,0,0,0,0,18577,0,0,0,0,0,0,0,0,72062,0,0
dish_1561737776,95459,0,0,0,0,0,10,0,0,0,0,6738,0,0,0,0,0,0,48686,0,0,0,356,111920,0,0
dish_1561737839,218329,0,0,0,0,38021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6819,0,0
dish_1561739160,98708,0,0,0,0,14546,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149888,0,0
dish_1561739188,99116,0,0,10879,0,8021,995,0,0,0,0,0,0,0,9297,0,0,0,0,0,0,0,0,134861,0,0
dish_1561739212,99355,0,16,9112,0,8319,384,0,0,21691,0,0,0,0,11273,0,0,0,0,0,0,0,0,113019,0,0
dish_1561739238,99448,0,347,8680,0,6850,48,0,0,22881,0,0,0,0,21510,0,0,0,0,0,0,0,0,103405,0,0
dish_1561739265,99700,2521,14746,6981,0,6727,171,0,0,11020,0,0,0,0,25125,0,0,0,0,0,0,0,0,96178,0,0
dish_1561739576,93180,0,0,5650,30,0,254,269,0,0,1,0,47,0,13891,0,0,0,0,0,0,0,0,149847,0,0
dish_1561739623,93832,27,48827,336,285,1417,120,0,0,0,0,0,0,0,18014,0,0,0,0,0,0,0,0,100311,0,0
dish_1561739649,92273,33207,44967,1042,42,1820,48,0,24,0,0,0,0,0,18049,0,0,0,0,0,0,0,0,71697,0,0
dish_1561739719,91737,25041,37154,689,18,36745,21,0,0,44,0,0,0,0,15311,0,0,0,0,0,0,0,0,56409,0,0
dish_1561739760,92075,38660,10679,4250,0,65652,39,0,0,0,0,0,0,0,11326,0,0,0,0,0,0,0,0,40488,0,0
dish_1561739805,85992,24254,9329,1094,0,64306,1475,0,0,38005,0,0,0,0,7243,0,0,0,0,0,0,0,0,31471,0,0
dish_1561739930,167641,0,0,14611,0,0,286,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,80620,0,0
dish_1561739954,167714,6,0,1239,0,0,10818,0,0,24936,0,0,0,0,94,94,0,0,1112,0,0,0,0,57156,0,0
dish_1561739973,167801,2017,14416,2111,0,0,2290,0,0,28103,0,0,1,0,232,0,0,0,102,0,0,0,0,46096,0,0
dish_1561740321,164116,38025,0,791,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,60232,0,0
dish_1561740353,164858,37679,0,207,0,13423,904,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46097,0,0
dish_1561740385,164644,22080,17031,0,0,15001,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44390,0,0
dish_1561740411,164842,16985,14575,51,0,7951,1491,0,0,28958,0,0,0,0,0,0,0,0,0,0,0,0,0,28316,0,0
dish_1561741063,218360,0,0,0,0,0,0,0,0,0,0,0,19867,0,0,0,0,0,1401,0,0,0,0,23541,0,0
dish_1561741090,217958,0,0,273,0,23596,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,20978,0,0
dish_1561741139,169894,0,0,0,0,0,14664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78611,0,0
dish_1561741174,169175,0,0,0,0,0,14393,0,0,22755,0,0,1,0,0,0,0,0,0,0,0,0,0,56845,0,0
dish_1561746876,101937,0,0,0,0,0,1406,5630,2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151552,0,0
dish_1561746912,102168,163,6749,0,1565,0,0,2025,10560,0,8,0,13836,0,0,0,0,0,0,0,0,0,0,126095,0,0
dish_1561746970,102302,51372,0,2441,8,739,0,0,12188,0,0,0,12004,0,0,1,0,13,0,0,0,0,0,82101,0,0
